date,u10,v10,u100,v100,production
2020-02-13 02:00:00,-1.6378579,2.121075836,-2.173365279,2.701793254,0.112113521
2020-02-13 03:00:00,-1.265195311,2.245966709,-1.687623322,2.855277005,0.103185787
2020-02-13 04:00:00,-1.214843902,2.390947266,-1.591727448,3.062089856,0.152429282
2020-02-13 05:00:00,-1.468465814,2.157572096,-1.942040946,2.749485945,0.202424575
2020-02-13 06:00:00,-1.521614524,1.995515307,-2.01523494,2.537470255,0.218400521
2020-02-13 07:00:00,-1.582533512,2.10466926,-2.116219166,2.717401771,0.255521096
2020-02-13 08:00:00,-1.804452685,2.185697655,-2.529941365,2.957165935,0.219246307
2020-02-13 09:00:00,-1.3901414,2.970869496,-2.870860982,5.478808578,0.216145093
2020-02-13 10:00:00,-1.623560586,4.099909773,-2.939358034,7.102094351,0.275631987
2020-02-13 11:00:00,-1.83242569,3.176453936,-3.373042231,5.760629025,0.316417619
2020-02-13 12:00:00,-1.890547378,2.281458485,-3.948808886,4.659795003,0.400338308
2020-02-13 13:00:00,-2.036939438,1.673745524,-4.711278936,3.748864606,0.323277878
2020-02-13 14:00:00,-2.334385724,1.034893553,-5.630313678,2.399161451,0.285969356
2020-02-13 15:00:00,-2.329101934,0.593255318,-5.726992376,1.323040915,0.316135694
2020-02-13 16:00:00,-2.269115379,0.307981796,-5.493319573,0.626727626,0.288318762
2020-02-13 17:00:00,-2.286209993,0.172711253,-5.231073714,0.245619668,0.299313969
2020-02-13 18:00:00,-2.215034236,0.042463131,-4.966087972,-0.073921361,0.219716188
2020-02-13 19:00:00,-2.163439583,-0.077740149,-4.639259178,-0.297209869,0.143595523
2020-02-13 20:00:00,-2.035385382,-0.180867197,-4.392278376,-0.468903557,0.077342353
2020-02-13 21:00:00,-2.683737475,-0.443037581,-3.72335573,-0.484078504,0.045484446
2020-02-13 22:00:00,-2.064912443,-0.276962855,-2.846984866,-0.462833578,0.017197629
2020-02-13 23:00:00,-1.702195811,-0.235109345,-2.239905273,-0.437686522,0.011647166
2020-02-14 00:00:00,-1.05974913,-0.342923986,-1.290340416,-0.589002424,0.009397614
2020-02-14 01:00:00,-0.605834486,0.12548878,-0.738978129,0.063304113,0.0
2020-02-14 02:00:00,0.107462792,0.286070049,0.198462416,0.278058798,0.000540364
2020-02-14 03:00:00,0.864737297,0.675055734,1.164653836,0.737600911,0.05366037
2020-02-14 04:00:00,1.040979362,0.897143287,1.388181776,1.014066713,0.082511042
2020-02-14 05:00:00,0.985341508,0.949340512,1.308408218,1.077012051,0.187482373
2020-02-14 06:00:00,0.879063212,1.02614025,1.180446571,1.171635763,0.161169057
2020-02-14 07:00:00,0.69149368,1.14882035,0.943555548,1.351009408,0.16502208
2020-02-14 08:00:00,0.308358756,1.332341801,0.462889489,1.789158334,0.113429189
2020-02-14 09:00:00,-0.528874341,1.818740141,-1.148779351,3.573432413,0.189737801
2020-02-14 10:00:00,-1.349116237,2.11131057,-3.50878086,5.166813438,0.218776425
2020-02-14 11:00:00,-1.734583286,1.683758783,-4.482261235,4.255134545,0.204680006
2020-02-14 12:00:00,-1.907160582,0.757839867,-5.020024105,2.283258673,0.222159564
2020-02-14 13:00:00,-2.11805137,0.091244741,-5.541184356,0.560695711,0.29715252
2020-02-14 14:00:00,-2.07240834,-0.360577093,-5.449667482,-0.957397752,0.342824918
2020-02-14 15:00:00,-1.900497366,-0.652150124,-4.869385711,-2.047216067,0.316135696
2020-02-14 16:00:00,-1.735249608,-0.979297058,-4.080963793,-3.340269659,0.234564415
2020-02-14 17:00:00,-1.607315859,-1.37592947,-3.282418327,-4.647311104,0.179776335
2020-02-14 18:00:00,-1.265159715,-1.810463051,-2.264799282,-5.620701113,0.234752367
2020-02-14 19:00:00,-1.023951294,-2.236684973,-1.672369254,-6.500701632,0.336152607
2020-02-14 20:00:00,-0.490560848,-2.671883487,-0.886376987,-7.326807777,0.341133343
2020-02-14 21:00:00,0.058154994,-2.895965838,0.225998466,-7.082020349,0.396015405
2020-02-14 22:00:00,0.146109446,-3.672274876,0.299292954,-7.059392939,0.409453991
2020-02-14 23:00:00,-0.149404186,-3.633708774,-0.087021638,-6.48342252,0.260501827
2020-02-15 00:00:00,-0.071111398,-3.973489432,-0.00522337,-5.885236098,0.289634427
2020-02-15 01:00:00,1.670546213,-4.367347167,2.33530744,-6.12411377,0.409829893
2020-02-15 02:00:00,1.78121676,-4.404664375,2.467158495,-6.061803947,0.503806031
2020-02-15 03:00:00,2.056770385,-4.505106955,2.738521677,-6.287112654,0.360398453
2020-02-15 04:00:00,2.275224422,-3.671921805,3.072383066,-5.131220291,0.325251381
2020-02-15 05:00:00,2.603386655,-3.02078883,3.424389095,-4.327062361,0.273940412
2020-02-15 06:00:00,2.739399154,-1.773975555,3.772362982,-2.683076387,0.341133345
2020-02-15 07:00:00,2.199840136,-1.522520347,3.473581232,-2.581032764,0.354759883
2020-02-15 08:00:00,1.217278144,-1.318845115,2.687716683,-2.932767198,0.208627003
2020-02-15 09:00:00,0.815977114,-1.778509422,2.1925696,-3.74911618,0.160323276
2020-02-15 10:00:00,0.551009368,-2.156564132,2.141361392,-4.435878791,0.044074804
2020-02-15 11:00:00,0.731931655,-2.136684872,2.757069532,-5.265773386,0.033643455
2020-02-15 12:00:00,0.184032248,-2.242358836,1.468800044,-5.80579185,0.022084391
2020-02-15 13:00:00,1.523627051,-1.377785379,3.892924039,-3.671906182,0.035147071
2020-02-15 14:00:00,1.990047272,-0.07865826,4.908217488,-0.124309972,0.055351941
2020-02-15 15:00:00,1.723475605,0.274634564,3.768330839,0.690232928,0.075556807
2020-02-15 16:00:00,1.849543794,0.075841958,4.394925764,0.36468668,0.074898973
2020-02-15 17:00:00,1.645525045,-0.126786997,3.843731902,-0.15185272,0.059768816
2020-02-15 18:00:00,1.579122717,-0.232112202,3.662285495,-0.27150564,0.038718165
2020-02-15 19:00:00,1.540628613,-0.196190029,3.645753711,-0.289114938,0.037684427
2020-02-15 20:00:00,1.550893708,0.067820502,3.612690144,0.288831244,0.047176018
2020-02-15 21:00:00,1.810087338,0.244292535,2.709490252,0.445508841,0.069824263
2020-02-15 22:00:00,2.206897389,0.351710294,3.01472343,0.491563928,0.073489332
2020-02-15 23:00:00,2.399047122,0.715465887,3.17560591,0.928184207,0.059862793
2020-02-16 00:00:00,2.25212796,0.927162574,2.951822009,1.177875018,0.061084484
2020-02-16 01:00:00,1.486107155,1.455232948,1.917192503,1.816720192,0.077436329
2020-02-16 02:00:00,1.765449204,1.30161549,2.275297535,1.567038416,0.078000186
2020-02-16 03:00:00,2.201879287,1.626901378,2.848102625,1.987020701,0.157410013
2020-02-16 04:00:00,2.61821282,2.161799576,3.431092728,2.723143498,0.191147442
2020-02-16 05:00:00,2.428635363,2.838895229,3.214355667,3.657719462,0.250446383
2020-02-16 06:00:00,1.909809423,3.501992168,2.501404807,4.608448591,0.299407947
2020-02-16 07:00:00,1.051351785,4.369543998,1.313424975,5.877164307,0.312658582
2020-02-16 08:00:00,-0.057307905,4.936860268,-0.202512252,6.870353183,0.279672955
2020-02-16 09:00:00,-0.574459132,4.527213715,-0.963128969,6.733282042,0.296400706
2020-02-16 10:00:00,-0.896003936,3.895798073,-1.552230079,6.350682795,0.183911284
2020-02-16 11:00:00,-1.353535397,3.442313444,-2.284736162,5.60948329,0.133540078
2020-02-16 12:00:00,-1.57459745,3.061769478,-2.723099091,5.089351383,0.084578514
2020-02-16 13:00:00,-1.546127337,2.921782346,-2.604545548,4.737673909,0.116060519
2020-02-16 14:00:00,-1.820445248,2.684172609,-2.895836899,4.185697191,0.140024432
2020-02-16 15:00:00,-2.118544077,2.259053793,-3.413235523,3.524801991,0.111455687
2020-02-16 16:00:00,-2.011697418,2.060124712,-3.430346343,3.262197683,0.079221873
2020-02-16 17:00:00,-1.928296734,2.301786707,-3.171239631,3.467573636,0.059392912
2020-02-16 18:00:00,-1.848245476,2.369938337,-3.084870727,3.680333892,0.042289258
2020-02-16 19:00:00,-2.016721555,2.400146087,-3.317903808,3.657719462,0.048021802
2020-02-16 20:00:00,-1.971169375,2.467192555,-3.290607975,3.827096933,0.028286813
2020-02-16 21:00:00,-2.309126362,2.561499675,-3.606343355,3.778637438,0.059110986
2020-02-16 22:00:00,-3.183661241,2.672752606,-4.493254224,3.725562754,0.092378536
2020-02-16 23:00:00,-3.483434782,2.680488737,-4.748694332,3.641566297,0.151113612
2020-02-17 00:00:00,-3.192369746,2.55302677,-4.337219836,3.408037686,0.174889574
2020-02-17 01:00:00,-3.158345462,2.984459996,-4.310161261,3.995717854,0.178930548
2020-02-17 02:00:00,-2.957297826,2.601123498,-3.977834575,3.438268679,0.218306545
2020-02-17 03:00:00,-2.473427227,2.471623738,-3.289238358,3.24277255,0.194060705
2020-02-17 04:00:00,-1.722290921,2.603274657,-2.277892593,3.390561401,0.148482282
2020-02-17 05:00:00,-1.271130453,2.837320734,-1.683152327,3.702214381,0.16859317
2020-02-17 06:00:00,-1.007055979,2.995646021,-1.314432517,3.952159035,0.341415272
2020-02-17 07:00:00,-0.910920105,3.119122536,-1.22440742,4.170990245,0.503524097
2020-02-17 08:00:00,-0.977138176,3.773074811,-1.396795903,5.263590628,0.262193394
2020-02-17 09:00:00,-1.430692068,3.988620922,-2.432084513,6.554279926,0.292923593
2020-02-17 10:00:00,-1.803667345,3.471482347,-3.271041796,6.067873111,0.252795784
2020-02-17 11:00:00,-1.745028451,2.689321009,-3.478386832,5.096615154,0.362277977
2020-02-17 12:00:00,-1.920147325,2.222089318,-4.147828773,4.452566898,0.371581611
2020-02-17 13:00:00,-2.28514452,1.898985266,-5.055741449,3.810074315,0.34301287
2020-02-17 14:00:00,-2.300701778,1.483381387,-5.276973335,3.035868159,0.285123575
2020-02-17 15:00:00,-2.458268873,1.184370314,-5.552794907,2.439008624,0.439808278
2020-02-17 16:00:00,-2.36013848,0.864277885,-5.416320692,1.790811909,0.334273091
2020-02-17 17:00:00,-1.965223481,0.586348168,-4.824453568,1.247882341,0.185884782
2020-02-17 18:00:00,-1.817230082,0.471046056,-4.569701699,0.986529426,0.199135419
2020-02-17 19:00:00,-1.901398835,0.431894966,-4.731076473,0.885410738,0.154872659
2020-02-17 20:00:00,-1.874672264,0.376395069,-4.620939387,0.722583724,0.184757071
2020-02-17 21:00:00,-2.998384943,0.502022743,-4.235938442,0.536940185,0.154308803
2020-02-17 22:00:00,-2.527678176,0.469755361,-3.503766247,0.549904119,0.131096698
2020-02-17 23:00:00,-2.331018485,0.508476219,-3.122117301,0.593462938,0.042289256
2020-02-18 00:00:00,-2.441116,0.462441421,-3.203522973,0.504789628,0.053472416
2020-02-18 01:00:00,-1.74418399,0.627177878,-2.251912512,0.690170294,0.002422822
2020-02-18 02:00:00,-1.044270883,0.839945572,-1.320378267,0.975013836,0.0
2020-02-18 03:00:00,-0.989266674,1.094852321,-1.24999568,1.29844349,0.077248375
2020-02-18 04:00:00,-0.938279627,1.204690189,-1.202195741,1.428942586,0.122732823
2020-02-18 05:00:00,-0.469816814,1.434037183,-0.581172911,1.731561753,0.157691944
2020-02-18 06:00:00,-0.213954539,1.78738353,-0.226625332,2.204133231,0.213325809
2020-02-18 07:00:00,-0.230332197,2.233988445,-0.256359152,2.863565541,0.230241511
2020-02-18 08:00:00,-0.725370077,2.253676365,-1.130307644,3.596701659,0.10873038
2020-02-18 09:00:00,-0.954657284,2.070613252,-2.407356409,4.805444118,0.12254487
2020-02-18 10:00:00,-1.230296353,2.393564215,-3.082953972,5.519503957,0.127149701
2020-02-18 11:00:00,-1.296734021,1.899639213,-3.367118964,4.548781444,0.155248562
2020-02-18 12:00:00,-1.336596622,1.249592462,-3.722795676,3.213875407,0.205337837
2020-02-18 13:00:00,-1.607909517,0.795388701,-3.84135458,1.53733054,0.131190677
2020-02-18 14:00:00,-1.861299693,0.318388401,-3.674995737,0.301707868,0.12423644
2020-02-18 15:00:00,-1.903943405,-0.093330901,-3.206029406,-0.575367452,0.141715998
2020-02-18 16:00:00,-1.585969636,-0.269485972,-2.695661553,-1.126845361,0.043980828
2020-02-18 17:00:00,-1.612544704,-0.487780099,-1.761492665,-1.481057193,0.046048303
2020-02-18 18:00:00,-0.63606549,-0.673261026,-0.073816078,-1.32974761,0.071891738
2020-02-18 19:00:00,0.185289493,-1.212088302,1.961256917,-1.652743712,0.047927825
2020-02-18 20:00:00,-0.390400625,-0.908479856,0.983051866,-0.835498541,0.013156657
2020-02-18 21:00:00,-0.446640883,0.381251583,0.416227392,1.352203915,0.017761488
2020-02-18 22:00:00,0.884584576,0.665862913,0.95256529,2.007734259,0.016343036
2020-02-18 23:00:00,0.652207244,0.797461113,0.866374849,1.256822516,0.008249342
2020-02-19 00:00:00,0.49522894,1.417803284,0.610814545,1.872899644,0.049901323
2020-02-19 01:00:00,1.94002634,0.648953613,2.54234343,0.646228853,0.071045953
2020-02-19 02:00:00,2.505444575,0.475836949,3.275368767,0.475186097,0.056855558
2020-02-19 03:00:00,2.137351437,0.669897784,2.791119071,0.667241477,0.14979795
2020-02-19 04:00:00,2.032358427,0.513143754,2.622871961,0.529398666,0.425993794
2020-02-19 05:00:00,2.473020263,0.836796647,3.246968079,1.047990217,0.628888246
2020-02-19 06:00:00,2.948576835,1.297895664,3.956625762,1.73005998,0.449863731
2020-02-19 07:00:00,2.552382626,2.204058315,3.542838531,3.058478045,0.283901884
2020-02-19 08:00:00,1.025351947,3.702875557,1.342324512,5.495942385,0.198759513
2020-02-19 09:00:00,-0.456593499,3.860284093,-0.868255574,6.435206661,0.271309085
2020-02-19 10:00:00,-1.041466321,3.638079528,-1.861560628,6.228442444,0.30617423
2020-02-19 11:00:00,-1.340696398,3.0408434,-2.486735254,5.394241287,0.406634706
2020-02-19 12:00:00,-1.610898995,2.635050085,-3.114066893,4.847072568,0.546095278
2020-02-19 13:00:00,-1.95984635,2.464878695,-3.891670524,4.635265321,0.468001115
2020-02-19 14:00:00,-1.869984686,2.164133489,-4.109888464,4.275108953,0.377971989
2020-02-19 15:00:00,-2.039517515,2.204385568,-4.252970408,4.130542102,0.412273271
2020-02-19 16:00:00,-2.156553841,2.22794776,-4.28065209,4.004046108,0.316699551
2020-02-19 17:00:00,-2.197007029,2.219766443,-4.452853727,4.028841004,0.174983549
2020-02-19 18:00:00,-2.428918059,2.449825072,-4.48520894,4.106167459,0.185508872
2020-02-19 19:00:00,-2.479561746,2.689374029,-4.164892327,4.291078547,0.130532844
2020-02-19 20:00:00,-2.480488154,3.009099891,-4.220615194,4.888677562,0.142843715
2020-02-19 21:00:00,-2.519088526,3.465290117,-4.327027896,5.624119389,0.139366601
2020-02-19 22:00:00,-2.725677711,3.833122121,-4.424453039,5.904848041,0.200826988
2020-02-19 23:00:00,-2.811524937,3.843594207,-4.232838275,5.509810716,0.27769946
2020-02-20 00:00:00,-2.989086644,3.79745158,-4.261238962,5.250935193,0.307865794
2020-02-20 01:00:00,-3.298660429,3.077814134,-4.524077504,4.148443017,0.293393474
2020-02-20 02:00:00,-3.111671611,3.911511697,-4.30204632,5.378454916,0.286251288
2020-02-20 03:00:00,-2.484731279,3.985359033,-3.384164828,5.421538707,0.458979405
2020-02-20 04:00:00,-2.065514412,4.30649778,-2.844423044,5.81718141,0.415750392
2020-02-20 05:00:00,-1.877017619,4.591684534,-2.597670862,6.228601275,0.414434726
2020-02-20 06:00:00,-1.717549332,4.735492505,-2.489630946,6.448267929,0.38595996
2020-02-20 07:00:00,-1.506432924,5.076064761,-2.294151945,7.028382076,0.309839294
2020-02-20 08:00:00,-1.403136682,5.397689345,-2.246998931,7.657648153,0.314256173
2020-02-20 09:00:00,-1.264026049,5.2567964,-2.127971904,7.848187737,0.279672956
2020-02-20 10:00:00,-1.236505517,4.890474744,-2.192978973,7.728645387,0.258904231
2020-02-20 11:00:00,-1.250077286,4.41824046,-2.255239263,7.366984266,0.329480307
2020-02-20 12:00:00,-1.454030816,4.166090673,-2.522592276,6.891848935,0.219716183
2020-02-20 13:00:00,-1.738283979,3.886248134,-2.890202669,6.221926322,0.173573909
2020-02-20 14:00:00,-1.670048141,3.405268771,-2.898900798,5.598728384,0.151301568
2020-02-20 15:00:00,-1.627447865,3.198787731,-2.842134062,5.269835217,0.126491864
2020-02-20 16:00:00,-1.52905254,2.838781965,-2.827484582,4.924558073,0.136735264
2020-02-20 17:00:00,-1.62480891,2.513756517,-3.140159424,4.583528627,0.061272437
2020-02-20 18:00:00,-1.345833657,2.10662449,-2.988171068,4.320778182,0.05319049
2020-02-20 19:00:00,-1.129439339,1.71309592,-2.932319925,4.235824228,0.072549572
2020-02-20 20:00:00,-1.089101025,1.574146327,-2.960245496,4.175142831,0.026495395
2020-02-20 21:00:00,-1.464586637,2.130916377,-2.940102461,4.195167692,0.009203787
2020-02-20 22:00:00,-2.723368218,4.116535223,-3.834178547,5.701886757,0.003553471
2020-02-20 23:00:00,-2.565030912,4.325445452,-3.618556511,6.03017311,0.047457942
2020-02-21 00:00:00,-2.301135402,4.21613196,-3.172662959,5.807472386,0.123766559
2020-02-21 01:00:00,-2.401478275,3.689017349,-3.297693118,4.948321289,0.177614881
2020-02-21 02:00:00,-2.168134812,3.646548249,-2.955647754,4.848178536,0.2499765
2020-02-21 03:00:00,-1.921827823,3.747288905,-2.642819815,4.953359919,0.269899443
2020-02-21 04:00:00,-1.541285617,3.789758005,-2.17433353,4.990519808,0.341885153
2020-02-21 05:00:00,-1.214270226,3.840128333,-1.760252104,5.061060615,0.604924337
2020-02-21 06:00:00,-0.958763315,3.99222697,-1.447424165,5.281500638,0.467625216
2020-02-21 07:00:00,-0.820346315,4.109263909,-1.301337043,5.549807636,0.250822284
2020-02-21 08:00:00,-0.571530256,4.153708315,-0.946697963,5.874799212,0.258152426
2020-02-21 09:00:00,-0.67816571,4.046547912,-1.134092477,6.635002376,0.288976597
2020-02-21 10:00:00,-1.184997748,3.663338359,-2.167281048,6.539898252,0.240109008
2020-02-21 11:00:00,-1.497795079,3.41593116,-2.819131858,6.160741413,0.18954985
2020-02-21 12:00:00,-1.475213453,3.152721505,-2.963707734,5.927704818,0.128183439
2020-02-21 13:00:00,-1.546303756,2.987289546,-3.087126164,5.616569472,0.142561785
2020-02-21 14:00:00,-2.143462296,3.242597973,-3.627648512,5.381013562,0.112489425
2020-02-21 15:00:00,-2.051463081,2.790252675,-3.616062292,4.695760007,0.065971242
2020-02-21 16:00:00,-2.544913415,2.81691932,-4.14550217,4.469021698,0.063057983
2020-02-21 17:00:00,-3.147090094,2.328030843,-4.882990258,3.603637153,0.07160981
2020-02-21 18:00:00,-3.223198535,1.621858599,-5.219494385,2.527889843,0.084578514
2020-02-21 19:00:00,-2.088680945,1.192723159,-4.375211574,2.13676626,0.077718258
2020-02-21 20:00:00,-1.395759586,1.455932813,-3.634700994,3.041200181,0.058453151
2020-02-21 21:00:00,-2.398969206,2.251981524,-3.984806336,3.531206859,0.038530214
2020-02-21 22:00:00,-3.585759078,1.909759591,-4.860825315,2.672120601,0.04680011
2020-02-21 23:00:00,-3.341124802,1.312723057,-4.49258502,1.792249997,0.068132692
2020-02-22 00:00:00,-2.441623387,1.399142738,-3.272001934,1.755719936,0.066629074
2020-02-22 01:00:00,-1.371673228,2.26128911,-1.817227794,2.91571379,0.103561693
2020-02-22 02:00:00,-1.209894907,1.654459537,-1.591975281,2.083517711,0.049431444
2020-02-22 03:00:00,-0.785089247,1.295222065,-1.038880002,1.587096232,0.349591197
2020-02-22 04:00:00,-0.449793588,1.107150682,-0.598634001,1.345899653,0.393102139
2020-02-22 05:00:00,0.156966828,1.382918271,0.207368555,1.696155099,0.34545625
2020-02-22 06:00:00,0.56819925,1.981295198,0.754665254,2.495769276,0.552391673
2020-02-22 07:00:00,0.639367037,2.298269438,0.840305814,2.973637171,0.371863543
2020-02-22 08:00:00,0.255281091,2.105267345,0.353671177,3.022962551,0.420637144
2020-02-22 09:00:00,-0.066808175,1.734407484,-0.373827533,3.957882127,0.206841458
2020-02-22 10:00:00,-0.381560555,2.316231311,-1.134779586,5.491946677,0.141152143
2020-02-22 11:00:00,-0.677237033,2.163379289,-1.633457427,4.754781145,0.082417064
2020-02-22 12:00:00,-0.76124437,1.745325486,-1.800724144,3.889098111,0.053566393
2020-02-22 13:00:00,-0.924490068,1.182520113,-2.285574603,2.774978075,0.021802462
2020-02-22 14:00:00,-0.597631827,1.089188809,-1.70973105,2.325166817,0.010431351
2020-02-22 15:00:00,-0.550308917,1.104333134,-1.466636754,2.674969737,0.00045226
2020-02-22 16:00:00,-0.455663096,1.216682892,-1.299816081,2.437845895,0.0
2020-02-22 17:00:00,-0.214646414,1.377635367,-0.651713306,2.818420611,0.0
2020-02-22 18:00:00,-0.650457402,1.464274993,-1.004088525,2.328787028,0.02348816
2020-02-22 19:00:00,-0.794627198,1.301913743,-1.111139224,1.951832524,0.004411005
2020-02-22 20:00:00,-0.745836911,1.127577911,-0.900160137,1.682579306,0.0
2020-02-22 21:00:00,-0.395133793,0.563363764,-0.463928538,0.944508722,0.0
2020-02-22 22:00:00,0.024902892,0.416499033,0.083368161,0.506463151,0.0
2020-02-22 23:00:00,0.714203267,0.755309276,0.993745149,0.867126704,0.0
2020-02-23 00:00:00,1.508421103,0.965568855,2.002697989,1.105155599,0.003371393
2020-02-23 01:00:00,2.692844951,0.302140507,3.521466838,0.176663512,0.018692442
2020-02-23 02:00:00,3.118981038,0.539209317,4.087959569,0.51421884,0.05507001
2020-02-23 03:00:00,3.232699434,0.818967091,4.257708269,0.923189984,0.087491776
2020-02-23 04:00:00,3.055758535,0.865386158,4.023743785,0.990495537,0.112771354
2020-02-23 05:00:00,3.011420677,1.094165849,3.984915636,1.304416855,0.09876891
2020-02-23 06:00:00,2.756067454,1.559185437,3.6817574,1.934828405,0.166995581
2020-02-23 07:00:00,2.169001362,2.097149274,2.943524782,2.72142994,0.212292072
2020-02-23 08:00:00,1.055628467,2.39307083,1.659209101,3.716113526,0.209942672
2020-02-23 09:00:00,-0.233043184,2.457311504,-0.586352153,5.474792203,0.09829903
2020-02-23 10:00:00,-1.290583221,2.466429535,-2.874226134,5.345318926,0.074711023
2020-02-23 11:00:00,-1.723698414,1.598973209,-3.888735962,3.558895976,0.202988436
2020-02-23 12:00:00,-1.846448597,0.858340407,-4.460704457,1.975931033,0.21896438
2020-02-23 13:00:00,-2.036937175,0.411142425,-5.049100246,0.880032225,0.260125926
2020-02-23 14:00:00,-1.876007169,0.012435791,-4.8554573,-0.134688892,0.213701718
2020-02-23 15:00:00,-1.892839134,-0.305037475,-4.50650176,-1.09700416,0.103749646
2020-02-23 16:00:00,-1.895712884,-0.650279291,-3.760802191,-2.303880061,0.079973686
2020-02-23 17:00:00,-1.772552166,-1.135192765,-2.595459939,-3.815942972,0.176487169
2020-02-23 18:00:00,-1.468345191,-1.783816344,-1.461976681,-5.037204793,0.186824541
2020-02-23 19:00:00,-0.886205528,-2.276190026,-0.374788524,-5.842816293,0.075368855
2020-02-23 20:00:00,-0.404647119,-2.455235001,0.316651197,-6.497375637,0.087491775
2020-02-23 21:00:00,-0.168589075,-2.499996245,0.645694866,-6.851885799,0.144253357
2020-02-23 22:00:00,0.209103795,-3.429206509,0.920478686,-6.246135826,0.188892017
2020-02-23 23:00:00,0.729252563,-3.359163452,1.184310977,-5.027956702,0.12470632
2020-02-24 00:00:00,1.452616516,-3.790612107,2.08233636,-5.297692695,0.177520907
2020-02-24 01:00:00,2.131118599,-4.329897957,2.986809601,-5.991934817,0.238417436
2020-02-24 02:00:00,2.632020524,-4.1591461,3.616487407,-5.711540106,0.391880457
2020-02-24 03:00:00,2.378074897,-3.734593266,3.235469075,-5.083037862,0.352974341
2020-02-24 04:00:00,1.892704815,-3.496185013,2.547397654,-4.743564849,0.216051116
2020-02-24 05:00:00,1.617402904,-3.247753591,2.180004499,-4.406818528,0.34338877
2020-02-24 06:00:00,1.285798064,-3.213388438,1.759083863,-4.42408757,0.48256741
2020-02-24 07:00:00,0.902549846,-2.974980185,1.400449749,-4.604503615,0.485292726
2020-02-24 08:00:00,0.305350497,-1.980180585,0.797535683,-4.558149871,0.303354942
2020-02-24 09:00:00,-0.305827511,-2.401153716,0.016521094,-5.238004793,0.149140117
2020-02-24 10:00:00,-0.754309467,-2.370010295,-0.884687018,-6.114181457,0.003544663
2020-02-24 11:00:00,-0.963989343,-2.391488516,-1.686139373,-6.757226053,0.0
2020-02-24 12:00:00,-0.936420322,-2.514630316,-1.858400535,-7.183498725,0.033925383
2020-02-24 13:00:00,-0.806729436,-2.712587919,-1.549400993,-7.619769263,0.118973778
2020-02-24 14:00:00,-0.755862651,-2.931665773,-1.394171302,-7.994689257,0.115966543
2020-02-24 15:00:00,-0.850218595,-3.070200298,-1.535289203,-8.135113836,0.093788174
2020-02-24 16:00:00,-0.85371326,-3.271379634,-1.587356842,-8.337343409,0.036738791
2020-02-24 17:00:00,-0.782266784,-3.465399563,-1.414122454,-8.490492546,0.132318389
2020-02-24 18:00:00,-0.713150084,-3.394163464,-1.275924233,-8.301896428,0.415562434
2020-02-24 19:00:00,-0.643645088,-3.33903603,-1.136266173,-8.201917763,0.505215669
2020-02-24 20:00:00,-0.562879507,-3.311114343,-0.950379834,-8.179195339,0.500140953
2020-02-24 21:00:00,-0.508518057,-3.480076348,-0.747462025,-8.111482516,0.514895206
2020-02-24 22:00:00,-0.682474695,-4.276918345,-0.95816565,-8.161471848,0.469128832
2020-02-24 23:00:00,-0.640150424,-4.96959097,-0.843811489,-7.420266381,0.452870959
2020-02-25 00:00:00,-0.094594451,-5.144280501,-0.046252042,-7.338920104,0.459261331
2020-02-25 01:00:00,0.685045957,-5.185378482,1.048857389,-7.244899781,0.485574657
2020-02-25 02:00:00,1.52303695,-5.566100183,2.151358731,-7.748783317,0.479372226
2020-02-25 03:00:00,1.314726934,-5.193046592,1.835147274,-7.166410231,0.282586217
2020-02-25 04:00:00,0.895183253,-5.120966351,1.255708852,-7.061757496,0.186260686
2020-02-25 05:00:00,0.491354188,-5.085693041,0.716114769,-7.047706898,0.339253823
2020-02-25 06:00:00,0.042574014,-4.924279309,0.107005031,-6.922705021,0.52955548
2020-02-25 07:00:00,-0.341520419,-4.518252842,-0.441066571,-6.746830286,0.240578887
2020-02-25 08:00:00,-0.650330881,-3.301323658,-1.117572585,-6.254574832,0.087491773
2020-02-25 09:00:00,-0.894821057,-2.2661287,-1.923360764,-6.025889227,0.027526197
2020-02-25 10:00:00,-1.216422485,-2.381150362,-2.657090031,-6.567564028,0.0
2020-02-25 11:00:00,-1.287320981,-2.668704517,-2.869875757,-7.141216054,0.0
2020-02-25 12:00:00,-1.232868012,-2.938622017,-2.720671424,-7.523004733,0.008067264
2020-02-25 13:00:00,-1.20253515,-3.249947315,-2.524416859,-7.923689045,0.173291978
2020-02-25 14:00:00,-1.160873147,-3.546319798,-2.281959817,-8.25508937,0.144347334
2020-02-25 15:00:00,-1.142600339,-3.458136524,-2.211596409,-8.148014119,0.293581422
2020-02-25 16:00:00,-1.074625492,-3.510663083,-2.072141222,-8.248790826,0.660558206
2020-02-25 17:00:00,-0.97558687,-3.62606815,-1.837313946,-8.361680118,0.469128825
2020-02-25 18:00:00,-1.089974651,-3.832340331,-1.964052855,-8.45034424,0.611502665
2020-02-25 19:00:00,-1.338119389,-4.703437718,-2.323075784,-9.240084782,0.740625862
2020-02-25 20:00:00,-0.698571095,-4.986007601,-0.991257553,-9.648521148,0.720702923
2020-02-25 21:00:00,-0.495012009,-5.402002612,-0.600443928,-9.857826617,0.695517318
2020-02-25 22:00:00,-0.781895101,-6.141975304,-1.028982512,-9.826333896,0.815148936
2020-02-25 23:00:00,-0.216168953,-6.944443099,-0.213445187,-10.24688285,0.561789292
